,funds,stock_count,total_assets
0,10000.0,0.0,10000.0
1,9007.03,118.0,10000.0
2,9218.055,95.0,10089.68
3,9306.210000000001,86.0,10148.580000000002
4,9384.09,78.0,10143.42
5,9455.245,71.0,10176.960000000001
6,9525.945000000002,64.0,10172.345000000001
7,9587.535000000002,58.0,10182.905000000002
8,9110.720000000001,105.0,10175.945000000002
9,9328.28,84.0,10198.52
10,9916.53,34.0,10316.54
11,8934.78,119.0,10309.230000000001
12,9208.825,96.0,10352.665
13,9430.935000000001,77.0,10331.065
14,8494.085000000001,159.0,10310.660000000002
15,8858.955000000002,128.0,10365.515000000001
16,9171.830000000002,103.0,10460.875000000002
17,9419.430000000002,83.0,10446.970000000001
18,7537.620000000002,257.0,10317.075000000003
19,8093.010000000002,206.0,10336.350000000002
20,8482.715000000002,165.0,10051.04
21,9239.405000000002,99.0,10374.440000000002
22,6468.9050000000025,399.0,10153.670000000002
23,7052.715000000003,320.0,9417.515000000003
24,7610.795000000003,256.0,9843.115000000002
25,8037.1550000000025,205.0,9750.955000000002
26,8329.075000000003,164.0,9496.755000000003
27,8415.955000000002,148.0,9219.595000000001
28,8657.735000000002,104.0,9229.215000000002
29,7792.095000000002,238.0,9329.575000000003
30,8067.2800000000025,191.0,9185.585000000003
31,8289.770000000002,153.0,9185.585000000003
32,8909.935000000001,62.0,9332.465000000002
33,8025.6950000000015,174.0,9399.425000000001
34,8296.675000000001,140.0,9412.475
35,8424.635,126.0,9576.275
36,8662.135,101.0,9621.635
37,8762.235,91.0,9673.145
38,9034.665,64.0,9680.425000000001
